player_id,game_id,days_since_last_injury,type_of_last_injury,home_team,away_team,team,was_home,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,time_idx,game_type
2544,20300401,inf,DTD,ORL,CLE,CLE,False,22003,2544.0,20300401,2003-12-25,CLE @ ORL,L,47.0,13.0,28.0,0.464,4.0,10.0,0.4,4.0,5.0,0.8,1.0,1.0,2.0,6.0,2.0,1.0,8.0,0.0,34.0,-9.0,28,regular
2544,20300405,inf,DTD,CLE,CHI,CLE,True,22003,2544.0,20300405,2003-12-26,CLE vs. CHI,L,34.0,7.0,24.0,0.292,1.0,4.0,0.25,3.0,4.0,0.75,1.0,2.0,3.0,4.0,1.0,2.0,5.0,0.0,18.0,-12.0,29,regular
2544,20300424,inf,DTD,CLE,POR,CLE,True,22003,2544.0,20300424,2003-12-28,CLE vs. POR,W,39.0,15.0,23.0,0.652,0.0,2.0,0.0,2.0,2.0,1.0,3.0,7.0,10.0,9.0,3.0,0.0,5.0,1.0,32.0,11.0,30,regular
2544,20300440,inf,DTD,CLE,IND,CLE,True,22003,2544.0,20300440,2003-12-30,CLE vs. IND,L,38.0,9.0,20.0,0.45,0.0,4.0,0.0,4.0,6.0,0.667,2.0,8.0,10.0,4.0,0.0,0.0,4.0,2.0,22.0,-2.0,31,regular
2544,20300455,inf,DTD,NJN,CLE,CLE,False,22003,2544.0,20300455,2004-01-02,CLE @ NJN,L,37.0,6.0,19.0,0.316,0.0,4.0,0.0,2.0,4.0,0.5,1.0,3.0,4.0,9.0,1.0,0.0,3.0,2.0,14.0,-14.0,32,regular
2544,20300485,inf,DTD,CLE,NYK,CLE,True,22003,2544.0,20300485,2004-01-06,CLE vs. NYK,W,41.0,6.0,17.0,0.353,0.0,2.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,10.0,1.0,1.0,4.0,1.0,14.0,10.0,33,regular
2544,20300494,inf,DTD,TOR,CLE,CLE,False,22003,2544.0,20300494,2004-01-07,CLE @ TOR,L,38.0,10.0,23.0,0.435,0.0,3.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,5.0,0.0,0.0,2.0,3.0,21.0,-2.0,34,regular
2544,20300508,inf,DTD,BOS,CLE,CLE,False,22003,2544.0,20300508,2004-01-09,CLE @ BOS,L,43.0,7.0,19.0,0.368,0.0,3.0,0.0,5.0,7.0,0.714,0.0,3.0,3.0,6.0,3.0,0.0,5.0,1.0,19.0,-30.0,35,regular
2544,20300531,inf,DTD,LAL,CLE,CLE,False,22003,2544.0,20300531,2004-01-12,CLE @ LAL,L,37.0,6.0,20.0,0.3,0.0,3.0,0.0,4.0,5.0,0.8,1.0,4.0,5.0,7.0,1.0,1.0,6.0,3.0,16.0,3.0,36,regular
2544,20300541,inf,DTD,SEA,CLE,CLE,False,22003,2544.0,20300541,2004-01-13,CLE @ SEA,W,44.0,11.0,26.0,0.423,0.0,1.0,0.0,5.0,6.0,0.833,4.0,5.0,9.0,9.0,2.0,0.0,4.0,2.0,27.0,11.0,37,regular
2544,20300556,inf,DTD,GSW,CLE,CLE,False,22003,2544.0,20300556,2004-01-15,CLE @ GSW,L,43.0,8.0,21.0,0.381,2.0,5.0,0.4,11.0,13.0,0.846,2.0,4.0,6.0,6.0,3.0,0.0,2.0,0.0,29.0,-14.0,38,regular
2544,20300573,inf,DTD,UTA,CLE,CLE,False,22003,2544.0,20300573,2004-01-17,CLE @ UTA,W,45.0,12.0,28.0,0.429,2.0,4.0,0.5,3.0,5.0,0.6,1.0,6.0,7.0,2.0,2.0,1.0,4.0,2.0,29.0,8.0,39,regular
2544,20300635,inf,DTD,CLE,ORL,CLE,True,22003,2544.0,20300635,2004-01-26,CLE vs. ORL,W,30.0,7.0,19.0,0.368,1.0,2.0,0.5,1.0,2.0,0.5,0.0,5.0,5.0,3.0,0.0,2.0,3.0,4.0,16.0,-10.0,40,regular
